Time[s],Voltage[V],Current[A],abs(Power) [W],Energy [Wh],newVoc,newCurrent,loadV
initial,,,,,441,,
486.7,284.1424713,-28.11953735,7989.954836,0.22194319,426.4566602,19.11034071,418.0958862
486.8,284.0645905,-28.40719604,8069.47851,0.224152181,426.4510059,19.30473304,418.0051852
486.9,284.1869049,-27.3192749,7763.780179,0.215660561,426.4455657,18.55916549,418.3259308
487,283.7762299,-30.17132568,8561.905052,0.237830696,426.4395663,20.50918809,417.4667965
487.1,283.8531494,-29.54670715,8386.92588,0.232970163,426.4336895,20.08132121,417.6481115
487.2,283.6147614,-30.78694153,8731.631074,0.242545308,426.4275712,20.92548021,417.2726736
487.3,283.6531372,-30.23304749,8575.698767,0.238213855,426.4215621,20.54386208,417.4336224
487.4,283.693634,-30.19099426,8564.992877,0.237916469,426.4155605,20.51795299,417.4389561
487.5,283.3763733,-31.99873352,9067.685055,0.25188014,426.4092067,21.75061283,416.8933136
487.6,283.5196075,-30.87452698,8753.533772,0.243153716,426.403073,20.98041043,417.2241435
487.7,283.5688629,-30.42921448,8628.777749,0.239688271,426.3970268,20.67507606,417.351681
487.8,283.6121826,-30.21865845,8570.379678,0.238066102,426.3910214,20.53237473,417.4081075
487.9,283.6038208,-29.85679626,8467.501498,0.235208375,426.3850881,20.28084723,417.5122175
488,283.4020233,-31.06193542,8803.015347,0.244528204,426.3789198,21.1029406,417.1463833
488.1,283.5137787,-30.22735596,8569.871907,0.238051997,426.3729148,20.53204173,417.3901465
488.2,286.6626129,-9.836273193,2819.691775,0.078324772,426.370939,6.658732347,423.4577436
488.3,289.6485443,8.717834473,2525.108065,0.070141891,426.3691696,5.958785514,423.762201
488.4,289.7516022,8.765335083,2539.769884,0.070549163,426.36739,5.993625439,423.7451789
488.5,289.8023682,8.666473389,2511.564512,0.069765681,426.3656301,5.926678293,423.7727084
488.6,289.8507843,8.631622314,2501.882498,0.069496736,426.363877,5.903715572,423.7810015
488.7,289.8923035,8.688858032,2518.833069,0.069967585,426.3621121,5.943985866,423.7616182
488.8,289.9280396,8.498199463,2463.86631,0.068440731,426.3603856,5.813514956,423.8169728
488.9,289.9455414,8.39604187,2434.394905,0.067622081,426.3586798,5.743585413,423.8458612
489,289.965683,8.311279297,2409.985778,0.066944049,426.3569911,5.685678586,423.8695067
489.1,290.0046234,8.28314209,2402.149502,0.066726375,426.3553079,5.667104976,423.8759495
489.2,290.010788,8.105026245,2350.545048,0.065292918,426.3536608,5.544681667,423.9278626
489.3,290.0274048,8.091949463,2346.887102,0.065191308,426.3520164,5.536024986,423.9300054
489.4,290.0476532,8.008209229,2322.762293,0.064521175,426.3503888,5.478815015,423.9534072
489.5,290.0763245,8.000579834,2320.778792,0.064466078,426.3487626,5.474130969,423.9538303
489.6,290.0813751,7.878204346,2285.32035,0.063481121,426.3471612,5.390046118,423.9890161
489.7,290.1007843,7.800094604,2262.813562,0.062855932,426.3455757,5.336688829,424.0107743
489.8,290.1122894,7.829559326,2271.451381,0.063095872,426.343984,5.35719398,424.0002117
489.9,290.1168365,7.691101074,2231.317913,0.061981053,426.3424205,5.262042392,424.040277
490,290.1189575,7.606216431,2206.707582,0.061297433,426.3408743,5.203710468,424.0642509
490.1,290.1407318,7.570343018,2196.464863,0.061012913,426.3393352,5.179445912,424.0733276
490.2,290.1488647,7.507293701,2178.232745,0.060506465,426.3378089,5.136242626,424.0907027
490.3,290.1653595,7.525588989,2183.665234,0.060657368,426.3362788,5.149139447,424.0835302
490.4,290.177536,7.552215576,2191.483307,0.060874536,426.3347432,5.167692287,424.0738778
490.5,290.2070465,7.546646118,2190.089881,0.06083583,426.3332085,5.164407665,424.0737802
490.6,290.2235413,7.548202515,2190.666064,0.060851835,426.3316735,5.165792429,424.0716393
490.7,290.2060852,7.297622681,2117.814509,0.058828181,426.3301896,4.993129797,424.1456953
490.8,290.1694489,6.971466064,2022.906466,0.056191846,426.3287721,4.768276979,424.2426509
490.9,290.1820831,7.069900513,2051.558458,0.056987735,426.3273345,4.836168766,424.2115107
491,290.2525482,7.462783813,2166.092019,0.060169223,426.3258167,5.107608516,424.091238
491.1,290.2266846,7.05909729,2048.738403,0.0569094,426.3243812,4.829521522,424.2114655
491.2,290.2260132,7.020477295,2037.525136,0.05659792,426.3229535,4.80297298,424.2216528
491.3,290.1938019,6.653625488,1930.840877,0.053634469,426.3216005,4.550319501,424.3308357
491.4,290.1840973,6.585601807,1911.036915,0.053084359,426.3202614,4.503445025,424.3500042
491.5,290.3070221,7.275787354,2112.21216,0.05867256,426.3187814,4.979987686,424.1400368
491.6,290.335022,7.440093994,2160.119853,0.060003329,426.3172677,5.093555083,424.0888374
491.7,290.3446045,7.314300537,2123.667697,0.058990769,426.3157797,5.007172383,424.1251418
491.8,290.3557739,7.377471924,2142.09157,0.059502544,426.3142787,5.050857574,424.1045285
491.9,290.3679504,7.282394409,2114.573939,0.058738165,426.312797,4.985655573,424.1315727
492,290.3752899,7.281066895,2114.24191,0.058728942,426.3113155,4.984886185,424.1304278
492.1,290.3815308,7.273681641,2112.142809,0.058670634,426.3098355,4.97992891,424.1311166
492.2,290.1297302,5.555038452,1611.681808,0.044768939,426.3087062,3.795333706,424.6482477
492.3,289.593338,2.026916504,586.9815162,0.016305042,426.3082949,1.378845556,425.70505
492.4,289.1954498,-0.48840332,141.2440179,0.003923445,426.3081959,0.331431761,426.1631945
492.5,288.7817383,-3.055725098,882.4376054,0.024512156,426.3075776,2.074371232,425.4000402
492.6,288.7171173,-3.277816772,946.3618096,0.026287828,426.3069145,2.224987801,425.3334823
492.7,288.7852783,-2.897842407,836.8542261,0.023245951,426.3063281,1.967005665,425.4457631
492.8,288.9457855,-1.786758423,516.276316,0.014341009,426.3059663,1.212555322,425.7754734
492.9,288.959259,-1.693115234,489.2413236,0.013590037,426.3056235,1.148985305,425.8029424
493,288.8843536,-2.080230713,600.9461049,0.016692947,426.3052024,1.411706924,425.6875806
493.1,289.01474,-1.261428833,364.5715262,0.010126987,426.3049469,0.855941403,425.9304726
493.2,288.7346191,-3.071868896,886.9548959,0.024637636,426.3043255,2.085028949,425.3921253
493.3,288.711731,-3.378417969,975.3888997,0.027094136,426.303642,2.293412347,425.3002741
493.4,288.6716766,-3.608184814,1041.58076,0.028932799,426.3029121,2.449445301,425.2312798
493.5,288.6251678,-3.721740723,1074.188041,0.029838557,426.3021594,2.526330899,425.1968897
493.6,288.5428619,-4.235488892,1222.120086,0.03394778,426.3013031,2.875283282,425.0433667
493.7,289.2214813,0.332015991,96.0261568,0.002667393,426.3012358,0.225306327,426.2026643
493.8,290.3543701,7.380706787,2143.02047,0.059528346,426.2997342,5.053233521,424.0889445
493.9,290.3914032,7.304229736,2121.085522,0.058919042,426.2982479,5.00126038,424.1101965
494,290.4092407,7.300140381,2120.028225,0.058889673,426.2967624,4.99877208,424.1097996
494.1,290.4280396,7.358215332,2137.032053,0.059362001,426.2952649,5.039092451,424.090662
494.2,290.4522095,7.478973389,2172.284345,0.060341232,426.2937428,5.122676976,424.0525716
494.3,290.4524994,7.367218018,2139.826887,0.059439636,426.2922434,5.045753251,424.0847264
494.4,290.4664612,7.277053833,2113.740075,0.058715002,426.2907623,4.983939628,424.1102887
494.5,290.4781952,7.285568237,2116.298713,0.058786075,426.2892794,4.990021336,424.106145
494.6,290.4916534,7.25718689,2108.152219,0.058559784,426.2878022,4.970731115,424.1131073
494.7,290.5067444,7.279449463,2114.729164,0.058742477,426.2863204,4.986336333,424.1047982
494.8,290.5121918,7.30355835,2121.772744,0.058938132,426.2848336,5.003048234,424.096
494.9,290.5175781,7.243331909,2104.315244,0.058453201,426.2833591,4.961689762,424.1126198
495,290.5298004,7.222091675,2098.232853,0.058284246,426.2818889,4.947291982,424.1174486
495.1,290.5368195,7.208724976,2094.400027,0.058177779,426.2804213,4.938225705,424.1199475
495.2,290.541748,7.133377075,2072.543845,0.057570662,426.278969,4.886448427,424.1411478
495.3,290.542038,7.022506714,2040.333412,0.056675928,426.2775394,4.810143322,424.1731017
495.4,290.561615,7.162948608,2081.277916,0.057813275,426.276081,4.907179143,424.1291901
495.5,290.5539246,7.09552002,2061.631188,0.057267533,426.2746364,4.86063985,424.1481064
495.6,290.5759277,7.158981323,2080.22764,0.057784101,426.2731787,4.904723972,424.127362
495.7,290.5800171,7.109191895,2065.789102,0.057383031,426.2717312,4.870525852,424.1408762
495.8,290.5933685,7.117233276,2068.220792,0.057450578,426.270282,4.876304794,424.1368987
495.9,290.5935364,7.084777832,2058.790645,0.057188629,426.2688394,4.853975769,424.145225
496,290.6150818,7.122756958,2069.980596,0.057499461,426.2673889,4.880508387,424.1321665
496.1,290.6148529,7.154495239,2079.202582,0.057755627,426.265932,4.902379013,424.1211412
496.2,290.6136169,7.065216064,2053.247995,0.057034667,426.2644933,4.840892231,424.1466029
496.3,290.6374664,7.137573242,2074.446204,0.057623506,426.2630397,4.891140999,424.1231655
496.4,290.6405487,7.147476196,2077.346404,0.057704067,426.2615841,4.898030728,424.1186956
496.5,290.6376953,7.066360474,2053.750722,0.057048631,426.260145,4.842133339,424.1417117
496.6,290.6470032,7.086517334,2059.675026,0.057213195,426.2587018,4.856188011,424.1341195
496.7,290.6550293,7.103439331,2064.650367,0.057351399,426.257255,4.867994484,424.1275075
496.8,290.6649017,7.070678711,2055.198133,0.057088837,426.2558149,4.845612761,424.1358594
496.9,290.665802,7.092163086,2061.449271,0.05726248,426.2543705,4.860442192,424.127927
497,290.6733093,7.073745728,2056.14908,0.057115252,426.2529297,4.847899256,424.1319738
497.1,290.6877899,7.095336914,2062.527806,0.057292439,426.2514845,4.863031218,424.1239083
497.2,290.6976166,7.126586914,2071.68183,0.057546718,426.2500328,4.884740698,424.1129588
497.3,290.6930695,7.015792847,2039.442357,0.056651177,426.2486038,4.808361809,424.1449455
497.4,290.7031097,7.08291626,2059.025783,0.057195161,426.247161,4.854782321,424.1231937
497.5,290.7125397,7.132888794,2073.620216,0.057600562,426.245708,4.889384427,424.1066023
497.6,290.7207184,7.06048584,2052.629515,0.057017487,426.2442697,4.839658657,424.126919
497.7,290.7209473,7.033187866,2044.695039,0.056797084,426.242837,4.820873739,424.1337047
497.8,290.7316589,7.038528442,2046.323051,0.056842307,426.2414031,4.82474777,424.1305759
497.9,290.7302551,7.061386108,2052.958585,0.057026627,426.2399645,4.840487806,424.1222511
498,290.7397461,7.058929443,2052.311354,0.057008649,426.2385265,4.838970592,424.1214768
498.1,290.7395172,6.947219849,2019.831345,0.056106426,426.2371112,4.762026662,424.1537245
498.2,290.7578583,7.083755493,2059.657576,0.05721271,426.2356679,4.856411729,424.1109878
498.3,290.7625275,7.012435913,2038.95359,0.0566376,426.2342392,4.807367329,424.131016
498.4,290.7660522,7.007400513,2037.514184,0.056597616,426.2328115,4.803972903,424.1310734
498.5,290.7647095,7.075363159,2057.265913,0.057146275,426.23137,4.850793538,424.1091478
498.6,290.7722778,7.018615723,2040.818881,0.056689413,426.2299399,4.811836199,424.1247616
498.7,290.2274017,3.487380981,1012.133521,0.02811482,426.2292307,2.380438827,425.1877887
498.8,289.3851929,-1.917541504,554.9081179,0.015414114,426.2288419,1.303646285,425.6584967
498.9,289.478653,-1.363296509,394.6452369,0.010962368,426.2285654,0.926782128,425.8230982
499,289.6020203,-0.099365234,28.77637262,0.000799344,426.2285452,0.067518629,426.1990058
499.1,289.712326,0.430221558,124.6404882,0.003462236,426.2284579,0.292514309,426.1004829
499.2,289.4926758,-0.916427612,265.2990816,0.007369419,426.228272,0.622832445,425.9557828
499.3,288.9965668,-4.150543213,1199.492739,0.033319243,426.2274315,2.822384745,424.9926382
499.4,287.2444,-15.50730896,4454.387658,0.123732991,426.2243102,10.56538666,421.6019536
499.5,285.6967468,-25.17314148,7191.884628,0.199774573,426.2192708,17.17651432,418.7045458
499.6,285.3571014,-26.26364136,7494.516571,0.208181016,426.2140193,17.91331155,418.3769455
499.7,285.3996277,-25.8548584,7378.966961,0.204971304,426.2088488,17.63216015,418.4947788
499.8,284.9995575,-28.10916138,8011.098554,0.222530515,426.2032354,19.17380757,417.8146946
499.9,284.6385803,-30.46232605,8670.75324,0.240854257,426.1971597,20.78806948,417.1023793
500,284.4638214,-30.96990967,8809.818853,0.24471719,426.1909866,21.1293548,416.9468938
500.1,283.9826813,-33.80593872,9600.301121,0.266675031,426.1842595,23.07265679,416.0899722
500.2,283.8355255,-34.06707764,9669.446884,0.268595747,426.1774841,23.24338767,416.008502
500.3,283.387146,-37.25427246,10557.38195,0.29326061,426.1700864,25.43693534,415.0414272
500.4,283.2833099,-36.90435791,10454.38866,0.290399685,426.1627609,25.18247326,415.1454289
500.5,282.9365845,-39.21882629,11096.44076,0.308234466,426.1549855,26.77446625,414.4411566
500.6,282.71492,-39.90925598,11282.94211,0.313415059,426.1470795,27.23833057,414.2303099
500.7,282.2274475,-43.28909302,12217.37023,0.339371395,426.1385186,29.56749573,413.2027393
500.8,282.1090698,-43.41122437,12246.70013,0.340186115,426.1299373,29.64141303,413.1618191
500.9,281.7273407,-45.50932312,12821.22058,0.356145016,426.1209533,31.07997907,412.5234625
501,281.3156586,-47.69889832,13418.44699,0.372734639,426.1115509,32.58030141,411.857669
501.1,281.3118439,-47.68023682,13413.01534,0.372583759,426.1021523,32.56741044,411.8539102
501.2,280.7660675,-50.60708618,14208.75258,0.394687572,426.092196,34.57402939,410.9660582
501.3,280.6328735,-50.98826599,14308.9836,0.397471767,426.0821696,34.82819398,410.8448347
501.4,280.3160095,-52.48825073,14713.29699,0.408702694,426.0718599,35.85229454,410.386481
501.5,280.0811005,-53.65643311,15028.15283,0.41744869,426.0613295,36.65168772,410.0262161
501.6,279.454834,-58.22929382,16272.45764,0.452012712,426.0499272,39.82220782,408.6277113
501.7,279.5054932,-56.97731018,15925.47118,0.442374199,426.0387681,38.93722714,409.0037312
501.8,278.9204407,-60.49188232,16872.42248,0.468678402,426.0269454,41.36091631,407.9315445
501.9,278.9828339,-59.46611023,16590.02395,0.460833999,426.0153206,40.638311,408.2360596
502,278.6116486,-61.48530579,17130.52241,0.475847845,426.0033171,42.02603288,407.6169277
502.1,278.349884,-62.79705811,17479.55384,0.485543162,425.991069,42.92501362,407.2113756
502.2,278.082489,-64.26147461,17869.99081,0.496388634,425.9785473,43.93273616,406.7579753
502.3,277.7283173,-66.34840393,18426.83058,0.511856405,425.9656355,45.37345834,406.1147475
502.4,277.4583435,-67.4445343,18713.04877,0.51980691,425.9525231,46.11664082,405.7764927
502.5,277.223938,-68.76701355,19063.8623,0.529551731,425.9391648,47.02899951,405.3639776
502.6,276.9540863,-69.59469604,19274.53545,0.535403763,425.925659,47.57851618,405.1100582
502.7,276.6450653,-71.73345947,19844.70758,0.551241877,425.9117536,49.06649777,404.4451608
502.8,276.3362732,-73.14094543,20211.49628,0.561430452,425.8975912,50.02712837,404.0107226
502.9,276.1772308,-74.2742157,20512.84721,0.569801311,425.8832177,50.8183778,403.6501774
503,275.9031677,-75.42428589,20809.7994,0.578049983,425.868636,51.59960018,403.293811
503.1,275.6416626,-76.77680969,21162.88747,0.587857985,425.853807,52.5300655,402.8719033
503.2,276.1265717,-73.16902161,20203.91109,0.561219752,425.8396499,50.01486219,403.9581477
503.3,275.8777466,-74.01025391,20417.78207,0.567160613,425.825343,50.5768771,403.6979593
503.4,275.5476379,-76.19599915,20995.62758,0.583211877,425.8106312,52.09591841,403.0186668
503.5,275.325531,-76.93122864,21181.13138,0.58836476,425.7957893,52.58612437,402.7893599
503.6,276.3152466,-70.57518005,19500.99828,0.541694397,425.7821248,48.18622926,404.7006495
503.7,282.7239532,-29.51713562,8345.201271,0.231811146,425.7762772,20.0114525,417.0212668
503.8,288.8270264,9.368713379,2705.937626,0.075164934,425.7743812,6.397385823,422.9755249
503.9,289.0247192,9.574905396,2767.384344,0.076871787,425.772442,6.5436785,422.9095827
504,289.0935059,9.187911987,2656.165688,0.07378238,425.7705808,6.279002418,423.0235173
504.1,289.1902924,9.236923218,2671.228526,0.074200792,425.7687091,6.314872191,423.0059525
504.2,289.2671509,9.194503784,2659.667913,0.073879664,425.7668454,6.287391521,423.0161116
504.3,289.3232574,9.088684082,2629.567685,0.073043547,425.7650028,6.215802151,423.0455894
504.4,289.3731842,9.057495117,2620.996203,0.07280545,425.7631663,6.1954372,423.0526625
504.5,289.4177246,8.923706055,2582.678701,0.071741075,425.7613566,6.10431424,423.0907191
504.6,289.4535217,8.812667847,2550.857744,0.07085716,425.7595692,6.028657346,423.1220316
504.7,289.4885254,8.719863892,2524.30054,0.070119459,425.7578004,5.965528005,423.1478819
504.8,289.5261688,8.576431274,2483.101289,0.068975036,425.7560604,5.86759429,423.1889879
504.9,289.5661163,8.558319092,2478.199222,0.068838867,425.7543239,5.855964274,423.1923396
505,289.5972595,8.600540161,2490.692861,0.069185913,425.7525787,5.885691796,423.1775885
505.1,289.624527,8.45980835,2450.167992,0.068060222,425.7508618,5.789375531,423.21801
505.2,289.6596527,8.541152954,2474.027398,0.068722983,425.7491283,5.84611856,423.1914514
505.3,289.6801758,8.408813477,2435.866566,0.06766296,425.7474214,5.755428243,423.2294216
505.4,289.7007141,8.314041138,2408.583655,0.066905102,425.7457337,5.690605974,423.2560936
505.5,289.7297211,8.298614502,2404.355265,0.066787646,425.7440489,5.680579568,423.2587954
505.6,289.7570953,8.267059326,2395.439097,0.066539975,425.7423704,5.659412666,423.2663774
505.7,289.7815552,8.271560669,2396.945714,0.066581825,425.7406909,5.663015729,423.2631215
505.8,289.8033295,8.264907837,2395.197809,0.066533272,425.7390125,5.658884407,423.2632506
505.9,289.8217316,8.199813843,2376.484246,0.066013451,425.7373473,5.614435964,423.2810316
506,289.8456879,8.206893921,2378.732814,0.066075911,425.7356805,5.619801492,423.2770174
506.1,289.8681183,8.121170044,2354.068279,0.065390786,425.734031,5.561215977,423.300999
506.2,289.8852997,8.132858276,2357.596059,0.065488779,425.732379,5.569620066,423.2956702
506.3,289.907959,8.058303833,2336.166417,0.064893512,425.730742,5.518725405,423.3162997
506.4,289.9264221,8.089553833,2345.375399,0.065149317,425.7290986,5.540626704,423.3050744
506.5,289.9406586,8.119003296,2354.029163,0.065389699,425.7274491,5.561210006,423.2944197
506.6,289.9406586,7.944503784,2303.434659,0.063984296,425.7258351,5.44102934,423.3453847
506.7,289.9515533,7.870101929,2281.948279,0.063387452,425.7242361,5.390011735,423.366106
